order_details_id,order_id,pizza_id,quantity
41230.00,18158.00,pepperoni_s,1
41231.00,18158.00,sicilian_m,1
41232.00,18159.00,hawaiian_l,1
41233.00,18159.00,prsc_argla_m,1
41234.00,18159.00,spicy_ital_l,1
41235.00,18159.00,thai_ckn_l,1
41236.00,18160.00,big_meat_s,1
41237.00,18161.00,napolitana_l,1
41238.00,18162.00,cali_ckn_m,1
41239.00,18162.00,four_cheese_l,1
41240.00,18163.00,ital_cpcllo_l,1
41241.00,18163.00,spinach_fet_l,1
41242.00,18164.00,pep_msh_pep_s,1
41243.00,18165.00,bbq_ckn_m,1
41244.00,18165.00,big_meat_s,1
41245.00,18165.00,cali_ckn_s,1
41246.00,18165.00,five_cheese_l,1
41247.00,18165.00,four_cheese_l,2
41248.00,18165.00,mexicana_l,1
41249.00,18165.00,napolitana_l,1
41250.00,18165.00,napolitana_m,1
41251.00,18165.00,prsc_argla_m,1
41252.00,18165.00,sicilian_m,1
41253.00,18165.00,southw_ckn_l,1
41254.00,18165.00,southw_ckn_s,1
41255.00,18165.00,the_greek_l,1
41256.00,18165.00,veggie_veg_s,1
41257.00,18166.00,prsc_argla_l,1
41258.00,18166.00,prsc_argla_s,1
41259.00,18166.00,the_greek_s,1
41260.00,18167.00,pepperoni_s,1
41261.00,18168.00,calabrese_m,1
41262.00,18169.00,brie_carre_s,1
41263.00,18169.00,cali_ckn_l,1
41264.00,18169.00,cali_ckn_m,2
41265.00,18169.00,ckn_pesto_l,1
41266.00,18169.00,five_cheese_l,1
41267.00,18169.00,hawaiian_l,2
41268.00,18169.00,ital_cpcllo_l,1
41269.00,18169.00,prsc_argla_l,1
41270.00,18169.00,spinach_supr_s,1
41271.00,18169.00,the_greek_s,1
41272.00,18170.00,classic_dlx_s,1
41273.00,18170.00,mexicana_m,1
41274.00,18171.00,cali_ckn_m,1
41275.00,18171.00,pepperoni_s,1
41276.00,18172.00,five_cheese_l,1
41277.00,18173.00,thai_ckn_m,1
41278.00,18174.00,ckn_alfredo_m,1
41279.00,18174.00,mexicana_l,1
41280.00,18174.00,the_greek_s,1
41281.00,18175.00,ckn_alfredo_m,1
41282.00,18176.00,big_meat_s,1
41283.00,18176.00,cali_ckn_l,1
41284.00,18177.00,big_meat_s,1
41285.00,18177.00,pepperoni_l,1
41286.00,18177.00,peppr_salami_s,1
41287.00,18178.00,bbq_ckn_m,1
41288.00,18178.00,brie_carre_s,1
41289.00,18178.00,ital_supr_l,1
41290.00,18178.00,pepperoni_s,1
41291.00,18179.00,bbq_ckn_l,1
41292.00,18179.00,ckn_alfredo_s,1
41293.00,18179.00,southw_ckn_m,1
41294.00,18179.00,thai_ckn_l,1
41295.00,18180.00,ital_supr_m,2
41296.00,18180.00,mexicana_l,1
41297.00,18181.00,bbq_ckn_m,1
41298.00,18181.00,sicilian_l,1
41299.00,18182.00,pepperoni_s,1
41300.00,18182.00,spicy_ital_s,1
41301.00,18183.00,southw_ckn_m,1
41302.00,18184.00,calabrese_l,1
41303.00,18184.00,mexicana_l,1
41304.00,18185.00,ckn_alfredo_m,1
41305.00,18185.00,hawaiian_s,1
41306.00,18185.00,ital_supr_l,1
41307.00,18185.00,thai_ckn_l,1
41308.00,18186.00,classic_dlx_m,1
41309.00,18186.00,four_cheese_l,1
41310.00,18186.00,soppressata_s,1
41311.00,18186.00,southw_ckn_m,1
41312.00,18187.00,cali_ckn_s,1
41313.00,18187.00,hawaiian_s,1
41314.00,18188.00,classic_dlx_s,1
41315.00,18188.00,four_cheese_l,1
41316.00,18189.00,four_cheese_l,1
41317.00,18189.00,mediterraneo_s,1
41318.00,18190.00,pepperoni_l,1
41319.00,18190.00,spicy_ital_m,1
41320.00,18191.00,mexicana_l,1
41321.00,18191.00,sicilian_s,1
41322.00,18192.00,spinach_fet_l,1
41323.00,18193.00,mexicana_l,1
41324.00,18193.00,napolitana_l,1
41325.00,18193.00,spicy_ital_s,1
41326.00,18194.00,ckn_pesto_s,1
41327.00,18194.00,classic_dlx_m,1
41328.00,18194.00,ital_supr_m,1
41329.00,18194.00,thai_ckn_l,1
41330.00,18195.00,ckn_alfredo_m,1
41331.00,18195.00,classic_dlx_s,1
41332.00,18195.00,five_cheese_l,1
41333.00,18195.00,spinach_fet_l,1
41334.00,18196.00,bbq_ckn_s,1
41335.00,18197.00,big_meat_s,1
41336.00,18197.00,southw_ckn_s,1
41337.00,18198.00,ital_cpcllo_m,1
41338.00,18198.00,the_greek_xl,1
41339.00,18199.00,bbq_ckn_s,1
41340.00,18199.00,big_meat_s,1
41341.00,18199.00,spin_pesto_m,1
41342.00,18200.00,ckn_alfredo_m,1
41343.00,18200.00,soppressata_m,1
41344.00,18201.00,cali_ckn_l,1
41345.00,18202.00,four_cheese_l,1
41346.00,18202.00,southw_ckn_l,1
41347.00,18203.00,ckn_alfredo_m,1
41348.00,18204.00,bbq_ckn_l,1
41349.00,18204.00,ckn_pesto_m,1
41350.00,18204.00,peppr_salami_s,1
41351.00,18205.00,bbq_ckn_l,1
41352.00,18206.00,ital_supr_m,1
41353.00,18207.00,mexicana_m,1
41354.00,18207.00,sicilian_l,1
41355.00,18207.00,southw_ckn_l,1
41356.00,18208.00,cali_ckn_l,1
41357.00,18209.00,napolitana_l,1
41358.00,18210.00,ital_supr_l,1
41359.00,18210.00,ital_supr_m,1
41360.00,18210.00,mexicana_m,1
41361.00,18210.00,soppressata_s,1
41362.00,18211.00,hawaiian_s,1
41363.00,18211.00,peppr_salami_l,1
41364.00,18211.00,the_greek_l,1
41365.00,18212.00,big_meat_s,1
41366.00,18212.00,prsc_argla_m,1
41367.00,18213.00,mediterraneo_s,1
41368.00,18213.00,thai_ckn_l,1
41369.00,18214.00,sicilian_m,1
41370.00,18215.00,bbq_ckn_l,1
41371.00,18215.00,brie_carre_s,1
41372.00,18215.00,southw_ckn_m,1
41373.00,18216.00,bbq_ckn_l,1
41374.00,18216.00,hawaiian_l,1
41375.00,18217.00,big_meat_s,1
41376.00,18218.00,calabrese_l,1
41377.00,18218.00,hawaiian_s,1
41378.00,18218.00,veggie_veg_m,1
41379.00,18219.00,prsc_argla_s,1
41380.00,18219.00,the_greek_m,1
41381.00,18220.00,ital_supr_l,1
41382.00,18221.00,big_meat_s,1
41383.00,18221.00,prsc_argla_s,1
41384.00,18221.00,southw_ckn_m,1
41385.00,18222.00,ckn_alfredo_l,1
41386.00,18222.00,four_cheese_m,1
41387.00,18222.00,ital_veggie_m,1
41388.00,18223.00,big_meat_s,1
41389.00,18223.00,cali_ckn_l,1
41390.00,18223.00,cali_ckn_m,1
41391.00,18223.00,ckn_pesto_m,1
41392.00,18223.00,classic_dlx_s,1
41393.00,18223.00,soppressata_m,1
41394.00,18223.00,southw_ckn_s,1
41395.00,18223.00,the_greek_m,1
41396.00,18223.00,veggie_veg_m,1
41397.00,18224.00,hawaiian_m,1
41398.00,18225.00,hawaiian_s,1
41399.00,18225.00,mediterraneo_l,1
41400.00,18225.00,southw_ckn_l,1
41401.00,18225.00,spicy_ital_s,1
41402.00,18226.00,peppr_salami_l,1
41403.00,18227.00,big_meat_s,1
41404.00,18227.00,cali_ckn_s,1
41405.00,18227.00,ital_veggie_m,1
41406.00,18228.00,ital_veggie_m,1
41407.00,18228.00,pep_msh_pep_m,1
41408.00,18229.00,pepperoni_s,1
41409.00,18229.00,peppr_salami_m,1
41410.00,18230.00,bbq_ckn_m,1
41411.00,18231.00,pepperoni_s,1
41412.00,18232.00,classic_dlx_l,1
41413.00,18232.00,green_garden_s,1
41414.00,18232.00,hawaiian_l,1
41415.00,18232.00,ital_supr_l,1
41416.00,18232.00,ital_veggie_m,1
41417.00,18232.00,prsc_argla_m,1
41418.00,18232.00,sicilian_l,1
41419.00,18232.00,spicy_ital_l,1
41420.00,18233.00,ital_supr_m,1
41421.00,18234.00,calabrese_s,1
41422.00,18234.00,classic_dlx_m,1
41423.00,18235.00,southw_ckn_s,1
41424.00,18236.00,cali_ckn_m,1
41425.00,18236.00,classic_dlx_m,1
41426.00,18236.00,soppressata_s,1
41427.00,18237.00,bbq_ckn_l,1
41428.00,18237.00,sicilian_l,1
41429.00,18237.00,southw_ckn_l,1
41430.00,18237.00,thai_ckn_l,1
41431.00,18238.00,green_garden_s,1
41432.00,18238.00,pepperoni_l,1
41433.00,18238.00,peppr_salami_l,1
41434.00,18239.00,bbq_ckn_l,1
41435.00,18239.00,prsc_argla_s,1
41436.00,18239.00,southw_ckn_l,1
41437.00,18240.00,napolitana_l,1
41438.00,18240.00,southw_ckn_l,1
41439.00,18241.00,spin_pesto_s,1
41440.00,18241.00,thai_ckn_m,1
41441.00,18242.00,ital_cpcllo_m,1
41442.00,18242.00,peppr_salami_l,1
41443.00,18243.00,bbq_ckn_l,1
41444.00,18243.00,ckn_alfredo_m,1
41445.00,18243.00,green_garden_s,1
41446.00,18243.00,mexicana_m,1
41447.00,18244.00,napolitana_m,1
41448.00,18244.00,napolitana_s,1
41449.00,18245.00,ckn_alfredo_m,1
41450.00,18245.00,spicy_ital_l,1
41451.00,18245.00,the_greek_s,1
41452.00,18246.00,ital_cpcllo_l,1
41453.00,18246.00,pepperoni_l,1
41454.00,18247.00,brie_carre_s,1
41455.00,18247.00,peppr_salami_l,1
41456.00,18248.00,ital_veggie_l,1
41457.00,18249.00,ckn_pesto_l,1
41458.00,18249.00,hawaiian_l,1
41459.00,18250.00,cali_ckn_m,1
41460.00,18250.00,soppressata_m,1
41461.00,18250.00,southw_ckn_m,1
41462.00,18250.00,thai_ckn_m,1
41463.00,18251.00,soppressata_l,1
41464.00,18251.00,southw_ckn_m,1
41465.00,18251.00,southw_ckn_s,1
41466.00,18252.00,mediterraneo_m,1
41467.00,18252.00,pepperoni_m,1
41468.00,18252.00,soppressata_l,1
41469.00,18253.00,ital_supr_l,1
41470.00,18253.00,ital_veggie_s,1
41471.00,18253.00,spinach_fet_s,1
41472.00,18254.00,pepperoni_s,1
41473.00,18254.00,spinach_supr_l,1
41474.00,18254.00,the_greek_s,1
41475.00,18254.00,veggie_veg_l,1
41476.00,18255.00,four_cheese_l,1
41477.00,18256.00,cali_ckn_l,1
41478.00,18256.00,five_cheese_l,1
41479.00,18256.00,soppressata_m,1
41480.00,18256.00,spicy_ital_l,1
41481.00,18257.00,ital_veggie_s,1
41482.00,18257.00,mediterraneo_l,1
41483.00,18257.00,spinach_fet_l,1
41484.00,18258.00,bbq_ckn_s,1
41485.00,18258.00,cali_ckn_m,1
41486.00,18258.00,the_greek_l,1
41487.00,18258.00,the_greek_xl,1
41488.00,18259.00,brie_carre_s,1
41489.00,18259.00,hawaiian_l,1
41490.00,18260.00,thai_ckn_l,1
41491.00,18261.00,big_meat_s,1
41492.00,18261.00,cali_ckn_l,1
41493.00,18262.00,calabrese_m,1
41494.00,18262.00,spin_pesto_s,1
41495.00,18263.00,five_cheese_l,1
41496.00,18264.00,sicilian_s,1
41497.00,18265.00,spinach_supr_m,1
41498.00,18266.00,classic_dlx_m,1
41499.00,18266.00,prsc_argla_s,1
41500.00,18267.00,ital_supr_l,1
41501.00,18267.00,southw_ckn_s,1
41502.00,18267.00,spicy_ital_l,1
41503.00,18268.00,ital_supr_m,1
41504.00,18269.00,big_meat_s,1
41505.00,18270.00,bbq_ckn_m,1
41506.00,18271.00,big_meat_s,1
41507.00,18271.00,ckn_alfredo_m,1
41508.00,18271.00,classic_dlx_m,1
41509.00,18271.00,pepperoni_s,1
41510.00,18272.00,pep_msh_pep_s,1
41511.00,18272.00,pepperoni_s,1
41512.00,18272.00,prsc_argla_l,1
41513.00,18273.00,bbq_ckn_l,1
41514.00,18273.00,five_cheese_l,1
41515.00,18273.00,mexicana_l,1
41516.00,18273.00,pepperoni_l,1
41517.00,18274.00,cali_ckn_s,1
41518.00,18274.00,four_cheese_l,1
41519.00,18274.00,prsc_argla_m,1
41520.00,18274.00,veggie_veg_m,1
41521.00,18275.00,pepperoni_m,1
41522.00,18275.00,prsc_argla_s,1
41523.00,18275.00,spicy_ital_l,1
41524.00,18276.00,ckn_alfredo_l,1
41525.00,18276.00,four_cheese_m,1
41526.00,18276.00,pepperoni_m,1
41527.00,18277.00,cali_ckn_l,1
41528.00,18277.00,ckn_alfredo_m,1
41529.00,18278.00,pepperoni_m,1
41530.00,18278.00,thai_ckn_l,1
41531.00,18279.00,ckn_alfredo_m,1
41532.00,18279.00,ckn_pesto_m,1
41533.00,18279.00,classic_dlx_s,1
41534.00,18279.00,the_greek_m,1
41535.00,18280.00,bbq_ckn_m,1
41536.00,18280.00,big_meat_s,1
41537.00,18280.00,green_garden_s,1
41538.00,18280.00,ital_veggie_m,1
41539.00,18280.00,mexicana_m,1
41540.00,18280.00,napolitana_l,1
41541.00,18280.00,pepperoni_l,1
41542.00,18280.00,peppr_salami_l,1
41543.00,18280.00,prsc_argla_m,1
41544.00,18280.00,sicilian_m,1
41545.00,18280.00,soppressata_s,1
41546.00,18280.00,spin_pesto_m,1
41547.00,18280.00,spinach_fet_s,1
41548.00,18280.00,spinach_supr_m,1
41549.00,18280.00,the_greek_l,1
41550.00,18281.00,peppr_salami_m,1
41551.00,18282.00,spicy_ital_l,1
41552.00,18283.00,the_greek_l,1
41553.00,18284.00,cali_ckn_s,1
41554.00,18284.00,hawaiian_s,1
41555.00,18284.00,spin_pesto_m,1
41556.00,18285.00,mexicana_l,1
41557.00,18286.00,big_meat_s,1
41558.00,18286.00,classic_dlx_m,1
41559.00,18286.00,five_cheese_l,3
41560.00,18286.00,four_cheese_l,1
41561.00,18286.00,mexicana_l,1
41562.00,18286.00,peppr_salami_s,1
41563.00,18286.00,prsc_argla_m,1
41564.00,18286.00,sicilian_m,1
41565.00,18286.00,sicilian_s,1
41566.00,18286.00,thai_ckn_l,1
41567.00,18286.00,the_greek_l,1
41568.00,18286.00,the_greek_m,1
41569.00,18287.00,five_cheese_l,1
41570.00,18287.00,spinach_fet_m,1
41571.00,18287.00,thai_ckn_l,1
41572.00,18288.00,bbq_ckn_l,1
41573.00,18288.00,pepperoni_s,1
41574.00,18289.00,pepperoni_l,1
41575.00,18290.00,soppressata_s,1
41576.00,18291.00,green_garden_s,1
41577.00,18291.00,the_greek_xl,1
41578.00,18292.00,bbq_ckn_l,1
41579.00,18292.00,spicy_ital_l,1
41580.00,18293.00,ckn_alfredo_m,1
41581.00,18294.00,four_cheese_l,1
41582.00,18295.00,four_cheese_m,1
41583.00,18295.00,sicilian_m,1
41584.00,18295.00,thai_ckn_m,1
41585.00,18296.00,ckn_pesto_m,1
41586.00,18296.00,ital_supr_m,1
41587.00,18296.00,pepperoni_m,1
41588.00,18297.00,big_meat_s,1
41589.00,18298.00,big_meat_s,1
41590.00,18298.00,classic_dlx_m,1
41591.00,18299.00,big_meat_s,1
41592.00,18299.00,ital_supr_l,1
41593.00,18299.00,spin_pesto_m,1
41594.00,18300.00,classic_dlx_l,1
41595.00,18301.00,classic_dlx_m,1
41596.00,18302.00,ckn_pesto_s,1
41597.00,18303.00,cali_ckn_m,1
41598.00,18303.00,pep_msh_pep_s,1
41599.00,18303.00,spin_pesto_m,1
41600.00,18303.00,spinach_fet_m,1
41601.00,18304.00,hawaiian_l,1
41602.00,18304.00,ital_supr_s,1
41603.00,18304.00,napolitana_m,1
41604.00,18305.00,mexicana_l,1
41605.00,18306.00,cali_ckn_m,1
41606.00,18307.00,cali_ckn_l,1
41607.00,18307.00,soppressata_m,1
41608.00,18307.00,spicy_ital_l,1
41609.00,18308.00,bbq_ckn_m,1
41610.00,18308.00,cali_ckn_l,1
41611.00,18308.00,cali_ckn_m,1
41612.00,18309.00,bbq_ckn_m,1
41613.00,18309.00,five_cheese_l,1
41614.00,18310.00,ital_cpcllo_l,1
41615.00,18310.00,mediterraneo_l,1
41616.00,18310.00,sicilian_l,1
41617.00,18310.00,veggie_veg_l,1
41618.00,18311.00,hawaiian_s,1
41619.00,18311.00,ital_cpcllo_l,1
41620.00,18311.00,pepperoni_m,1
41621.00,18311.00,the_greek_s,1
41622.00,18312.00,five_cheese_l,1
41623.00,18312.00,pepperoni_m,1
41624.00,18313.00,classic_dlx_m,1
41625.00,18313.00,spinach_supr_s,1
41626.00,18314.00,cali_ckn_l,1
41627.00,18314.00,ital_supr_m,1
41628.00,18314.00,napolitana_m,1
41629.00,18315.00,mexicana_m,1
41630.00,18315.00,spinach_fet_s,1
41631.00,18315.00,thai_ckn_l,1
41632.00,18315.00,thai_ckn_m,1
41633.00,18316.00,ital_supr_l,1
41634.00,18316.00,southw_ckn_l,1
41635.00,18317.00,hawaiian_s,1
41636.00,18317.00,napolitana_s,1
41637.00,18317.00,soppressata_l,1
41638.00,18318.00,big_meat_s,1
41639.00,18318.00,peppr_salami_l,1
41640.00,18319.00,cali_ckn_m,1
41641.00,18319.00,cali_ckn_s,1
41642.00,18319.00,classic_dlx_s,1
41643.00,18319.00,pepperoni_l,1
41644.00,18320.00,ital_supr_l,1
41645.00,18320.00,sicilian_s,1
41646.00,18321.00,peppr_salami_s,1
41647.00,18322.00,mediterraneo_l,1
41648.00,18323.00,ckn_alfredo_m,1
41649.00,18323.00,ital_supr_l,1
41650.00,18323.00,prsc_argla_s,1
41651.00,18324.00,ital_veggie_s,1
41652.00,18325.00,thai_ckn_l,1
41653.00,18326.00,big_meat_s,1
41654.00,18326.00,ckn_pesto_l,1
41655.00,18326.00,spicy_ital_l,1
41656.00,18326.00,the_greek_s,1
41657.00,18327.00,cali_ckn_l,1
41658.00,18327.00,peppr_salami_l,1
41659.00,18327.00,thai_ckn_l,1
41660.00,18328.00,the_greek_xl,1
41661.00,18329.00,bbq_ckn_l,1
41662.00,18330.00,spicy_ital_m,1
41663.00,18331.00,the_greek_s,1
41664.00,18332.00,sicilian_s,1
41665.00,18333.00,bbq_ckn_s,1
41666.00,18333.00,calabrese_m,1
41667.00,18333.00,hawaiian_s,1
41668.00,18333.00,veggie_veg_m,1
41669.00,18334.00,pepperoni_m,1
41670.00,18335.00,five_cheese_l,1
41671.00,18336.00,cali_ckn_l,1
41672.00,18336.00,four_cheese_m,1
41673.00,18336.00,green_garden_s,1
41674.00,18337.00,spinach_supr_s,1
41675.00,18338.00,big_meat_s,1
41676.00,18338.00,veggie_veg_s,1
41677.00,18339.00,hawaiian_l,1
41678.00,18339.00,pep_msh_pep_s,1
41679.00,18339.00,spicy_ital_l,1
41680.00,18339.00,spinach_fet_l,1
41681.00,18339.00,the_greek_m,1
41682.00,18340.00,cali_ckn_l,1
41683.00,18340.00,hawaiian_m,1
41684.00,18340.00,pepperoni_m,1
41685.00,18340.00,sicilian_m,1
41686.00,18341.00,spicy_ital_l,1
41687.00,18342.00,bbq_ckn_l,1
41688.00,18342.00,brie_carre_s,1
41689.00,18342.00,hawaiian_m,1
41690.00,18342.00,ital_cpcllo_l,1
41691.00,18342.00,sicilian_l,1
41692.00,18342.00,southw_ckn_l,2
41693.00,18342.00,spin_pesto_l,1
41694.00,18342.00,spin_pesto_m,1
41695.00,18343.00,five_cheese_l,1
41696.00,18343.00,mexicana_l,1
41697.00,18343.00,soppressata_m,1
41698.00,18344.00,five_cheese_l,2
41699.00,18344.00,hawaiian_m,1
41700.00,18344.00,ital_cpcllo_l,1
41701.00,18344.00,prsc_argla_m,2
41702.00,18345.00,big_meat_s,2
41703.00,18345.00,ckn_pesto_l,1
41704.00,18345.00,green_garden_m,1
41705.00,18345.00,hawaiian_m,1
41706.00,18345.00,hawaiian_s,1
41707.00,18345.00,ital_cpcllo_l,1
41708.00,18345.00,sicilian_m,1
41709.00,18345.00,soppressata_l,1
41710.00,18345.00,southw_ckn_s,1
41711.00,18345.00,spinach_fet_l,1
41712.00,18345.00,thai_ckn_m,1
41713.00,18346.00,hawaiian_s,1
41714.00,18347.00,bbq_ckn_l,1
41715.00,18348.00,cali_ckn_m,1
41716.00,18348.00,ckn_pesto_l,1
41717.00,18348.00,ckn_pesto_s,1
41718.00,18348.00,ital_cpcllo_l,1
41719.00,18349.00,big_meat_s,1
41720.00,18349.00,napolitana_s,1
41721.00,18349.00,thai_ckn_s,1
41722.00,18350.00,classic_dlx_m,1
41723.00,18350.00,pep_msh_pep_l,1
41724.00,18351.00,southw_ckn_m,1
41725.00,18351.00,thai_ckn_l,1
41726.00,18352.00,pepperoni_m,1
41727.00,18353.00,pepperoni_s,1
41728.00,18353.00,sicilian_l,1
41729.00,18353.00,sicilian_s,1
41730.00,18354.00,ckn_alfredo_l,1
41731.00,18354.00,ckn_alfredo_m,1
41732.00,18354.00,spicy_ital_l,1
41733.00,18354.00,the_greek_s,1
41734.00,18355.00,big_meat_s,1
41735.00,18355.00,the_greek_xl,1
41736.00,18356.00,ckn_alfredo_l,1
41737.00,18357.00,bbq_ckn_m,1
41738.00,18358.00,bbq_ckn_l,1
41739.00,18358.00,cali_ckn_l,1
41740.00,18359.00,big_meat_s,2
41741.00,18359.00,cali_ckn_s,1
41742.00,18359.00,napolitana_l,1
41743.00,18360.00,cali_ckn_m,1
41744.00,18360.00,southw_ckn_l,1
41745.00,18360.00,thai_ckn_s,1
41746.00,18361.00,four_cheese_m,1
41747.00,18361.00,prsc_argla_m,1
41748.00,18361.00,spinach_fet_m,1
41749.00,18362.00,ckn_alfredo_l,1
41750.00,18362.00,four_cheese_l,1
41751.00,18363.00,four_cheese_l,1
41752.00,18364.00,bbq_ckn_m,1
41753.00,18364.00,ital_supr_s,1
41754.00,18365.00,classic_dlx_s,1
41755.00,18366.00,big_meat_s,1
41756.00,18366.00,ckn_alfredo_l,1
41757.00,18366.00,mexicana_m,1
41758.00,18366.00,pepperoni_s,1
41759.00,18367.00,ital_cpcllo_l,1
41760.00,18367.00,spinach_fet_l,1
41761.00,18368.00,mexicana_m,1
41762.00,18368.00,thai_ckn_m,1
41763.00,18369.00,four_cheese_l,1
41764.00,18370.00,pepperoni_s,1
41765.00,18370.00,spinach_fet_s,1
41766.00,18371.00,big_meat_s,1
41767.00,18371.00,mediterraneo_l,1
41768.00,18371.00,sicilian_s,1
41769.00,18371.00,spicy_ital_m,1
41770.00,18372.00,cali_ckn_l,1
41771.00,18372.00,classic_dlx_m,1
41772.00,18372.00,pepperoni_s,1
41773.00,18372.00,southw_ckn_s,1
41774.00,18373.00,pepperoni_m,1
41775.00,18374.00,napolitana_m,1
41776.00,18375.00,southw_ckn_l,1
41777.00,18375.00,veggie_veg_s,1
41778.00,18376.00,hawaiian_l,1
41779.00,18377.00,classic_dlx_m,1
41780.00,18377.00,hawaiian_m,1
41781.00,18377.00,hawaiian_s,1
41782.00,18377.00,spin_pesto_l,1
41783.00,18378.00,five_cheese_l,1
41784.00,18379.00,ital_cpcllo_l,1
41785.00,18379.00,mediterraneo_l,1
41786.00,18379.00,pepperoni_s,1
41787.00,18380.00,ital_supr_m,1
41788.00,18381.00,ital_supr_m,1
41789.00,18381.00,peppr_salami_l,1
41790.00,18382.00,southw_ckn_l,1
41791.00,18383.00,ckn_alfredo_m,1
41792.00,18384.00,thai_ckn_s,1
41793.00,18384.00,veggie_veg_l,1
41794.00,18385.00,pepperoni_s,1
41795.00,18385.00,peppr_salami_l,1
41796.00,18385.00,sicilian_l,1
41797.00,18385.00,soppressata_m,1
41798.00,18386.00,cali_ckn_m,1
41799.00,18386.00,ital_veggie_l,1
41800.00,18387.00,hawaiian_s,1
41801.00,18387.00,spicy_ital_l,1
41802.00,18387.00,thai_ckn_s,1
41803.00,18388.00,ital_supr_s,1
41804.00,18388.00,peppr_salami_l,1
41805.00,18388.00,spicy_ital_l,1
41806.00,18389.00,brie_carre_s,1
41807.00,18389.00,cali_ckn_m,1
41808.00,18389.00,ital_supr_m,1
41809.00,18389.00,prsc_argla_m,1
41810.00,18390.00,mediterraneo_l,1
41811.00,18391.00,spin_pesto_s,1
41812.00,18392.00,sicilian_l,1
41813.00,18393.00,cali_ckn_m,1
41814.00,18393.00,mexicana_l,1
41815.00,18394.00,hawaiian_s,1
41816.00,18394.00,pep_msh_pep_m,1
41817.00,18395.00,ital_cpcllo_l,1
41818.00,18395.00,prsc_argla_l,1
41819.00,18395.00,spin_pesto_s,1
41820.00,18396.00,classic_dlx_m,1
41821.00,18396.00,peppr_salami_m,1
41822.00,18396.00,spinach_supr_s,1
41823.00,18397.00,sicilian_l,1
41824.00,18398.00,big_meat_s,1
41825.00,18399.00,ckn_pesto_l,1
41826.00,18399.00,five_cheese_l,1
41827.00,18399.00,mediterraneo_m,1
41828.00,18400.00,cali_ckn_s,1
41829.00,18401.00,bbq_ckn_s,1
41830.00,18401.00,cali_ckn_l,2
41831.00,18401.00,hawaiian_l,1
41832.00,18401.00,ital_supr_m,1
41833.00,18401.00,pepperoni_m,1
41834.00,18401.00,southw_ckn_l,1
41835.00,18401.00,thai_ckn_s,1
41836.00,18401.00,veggie_veg_l,1
41837.00,18402.00,ital_cpcllo_l,1
41838.00,18403.00,classic_dlx_m,1
41839.00,18404.00,calabrese_m,1
41840.00,18404.00,pep_msh_pep_l,1
41841.00,18404.00,southw_ckn_m,1
41842.00,18405.00,southw_ckn_l,1
41843.00,18405.00,southw_ckn_s,1
41844.00,18406.00,spinach_fet_m,1
41845.00,18407.00,bbq_ckn_s,1
41846.00,18408.00,ital_supr_m,1
41847.00,18408.00,pep_msh_pep_l,1
41848.00,18409.00,classic_dlx_s,1
41849.00,18410.00,cali_ckn_s,1
41850.00,18410.00,mexicana_l,1
41851.00,18411.00,big_meat_s,1
41852.00,18411.00,napolitana_m,1
41853.00,18411.00,spicy_ital_s,1
41854.00,18412.00,ital_cpcllo_l,1
41855.00,18413.00,southw_ckn_l,1
41856.00,18414.00,pepperoni_s,1
41857.00,18414.00,thai_ckn_l,1
41858.00,18415.00,cali_ckn_s,1
41859.00,18415.00,ckn_pesto_m,1
41860.00,18415.00,spinach_fet_m,1
41861.00,18416.00,big_meat_s,1
41862.00,18417.00,pepperoni_s,1
41863.00,18417.00,peppr_salami_l,1
41864.00,18418.00,spicy_ital_m,1
41865.00,18419.00,hawaiian_l,1
41866.00,18420.00,big_meat_s,1
41867.00,18421.00,classic_dlx_s,1
41868.00,18422.00,calabrese_m,1
41869.00,18422.00,ckn_alfredo_m,1
41870.00,18422.00,pepperoni_s,1
41871.00,18422.00,prsc_argla_s,1
41872.00,18423.00,southw_ckn_m,1
41873.00,18423.00,veggie_veg_l,1
41874.00,18424.00,ckn_alfredo_m,1
41875.00,18424.00,hawaiian_s,1
41876.00,18425.00,hawaiian_l,1
41877.00,18425.00,ital_veggie_l,1
41878.00,18425.00,spin_pesto_s,1
41879.00,18426.00,big_meat_s,1
41880.00,18426.00,thai_ckn_l,1
41881.00,18426.00,veggie_veg_l,1
41882.00,18427.00,ckn_pesto_m,1
41883.00,18427.00,napolitana_s,1
41884.00,18428.00,mexicana_m,1
41885.00,18429.00,spicy_ital_l,1
41886.00,18430.00,big_meat_s,1
41887.00,18430.00,classic_dlx_s,1
41888.00,18430.00,green_garden_l,1
41889.00,18430.00,sicilian_s,1
41890.00,18431.00,classic_dlx_m,1
41891.00,18431.00,classic_dlx_s,2
41892.00,18431.00,spicy_ital_l,1
41893.00,18432.00,calabrese_m,1
41894.00,18433.00,pepperoni_l,1
41895.00,18434.00,big_meat_s,1
41896.00,18434.00,ital_supr_m,2
41897.00,18434.00,spinach_fet_s,1
41898.00,18435.00,bbq_ckn_m,1
41899.00,18435.00,classic_dlx_m,1
41900.00,18436.00,pepperoni_m,1
41901.00,18437.00,peppr_salami_m,1
41902.00,18437.00,spinach_fet_s,1
41903.00,18438.00,ital_cpcllo_l,1
41904.00,18438.00,mexicana_s,1
41905.00,18439.00,green_garden_s,1
41906.00,18440.00,calabrese_l,1
41907.00,18440.00,southw_ckn_l,1
41908.00,18440.00,veggie_veg_m,1
41909.00,18441.00,sicilian_l,1
