order_id,date,time
15486,2015-09-16,12:59:14 PM
15487,2015-09-16,01:06:03 PM
15488,2015-09-16,01:20:23 PM
15489,2015-09-16,01:30:50 PM
15490,2015-09-16,01:44:15 PM
15491,2015-09-16,01:52:16 PM
15492,2015-09-16,01:56:30 PM
15493,2015-09-16,02:11:50 PM
15494,2015-09-16,02:24:53 PM
15495,2015-09-16,02:28:12 PM
15496,2015-09-16,02:29:23 PM
15497,2015-09-16,02:36:07 PM
15498,2015-09-16,02:45:14 PM
15499,2015-09-16,03:07:30 PM
15500,2015-09-16,03:13:31 PM
15501,2015-09-16,03:26:03 PM
15502,2015-09-16,03:26:55 PM
15503,2015-09-16,03:31:55 PM
15504,2015-09-16,04:13:59 PM
15505,2015-09-16,04:28:28 PM
15506,2015-09-16,04:29:42 PM
15507,2015-09-16,05:04:02 PM
15508,2015-09-16,05:16:43 PM
15509,2015-09-16,05:30:44 PM
15510,2015-09-16,05:33:24 PM
15511,2015-09-16,05:59:04 PM
15512,2015-09-16,06:13:14 PM
15513,2015-09-16,06:15:14 PM
15514,2015-09-16,06:28:15 PM
15515,2015-09-16,06:29:49 PM
15516,2015-09-16,06:38:42 PM
15517,2015-09-16,06:59:31 PM
15518,2015-09-16,07:07:18 PM
15519,2015-09-16,07:09:05 PM
15520,2015-09-16,07:10:06 PM
15521,2015-09-16,07:12:46 PM
15522,2015-09-16,07:25:24 PM
15523,2015-09-16,07:37:58 PM
15524,2015-09-16,07:38:15 PM
15525,2015-09-16,07:39:00 PM
15526,2015-09-16,07:39:55 PM
15527,2015-09-16,09:06:29 PM
15528,2015-09-16,09:18:31 PM
15529,2015-09-16,09:37:56 PM
15530,2015-09-16,09:38:16 PM
15531,2015-09-16,09:40:59 PM
15532,2015-09-16,10:12:36 PM
15533,2015-09-17,11:30:13 AM
15534,2015-09-17,11:53:51 AM
15535,2015-09-17,12:13:58 PM
15536,2015-09-17,12:29:42 PM
15537,2015-09-17,12:30:38 PM
15538,2015-09-17,12:43:10 PM
15539,2015-09-17,12:44:48 PM
15540,2015-09-17,12:52:52 PM
15541,2015-09-17,01:02:04 PM
15542,2015-09-17,01:05:27 PM
15543,2015-09-17,01:06:14 PM
15544,2015-09-17,01:15:51 PM
15545,2015-09-17,01:26:41 PM
15546,2015-09-17,01:27:23 PM
15547,2015-09-17,01:30:03 PM
15548,2015-09-17,02:23:14 PM
15549,2015-09-17,02:49:07 PM
15550,2015-09-17,02:53:23 PM
15551,2015-09-17,03:08:19 PM
15552,2015-09-17,03:11:14 PM
15553,2015-09-17,03:27:27 PM
15554,2015-09-17,03:56:00 PM
15555,2015-09-17,03:59:51 PM
15556,2015-09-17,04:00:51 PM
15557,2015-09-17,04:06:54 PM
15558,2015-09-17,04:10:26 PM
15559,2015-09-17,04:13:28 PM
15560,2015-09-17,04:15:25 PM
15561,2015-09-17,04:19:30 PM
15562,2015-09-17,04:22:25 PM
15563,2015-09-17,04:23:41 PM
15564,2015-09-17,04:36:33 PM
15565,2015-09-17,04:40:10 PM
15566,2015-09-17,04:41:50 PM
15567,2015-09-17,05:15:11 PM
15568,2015-09-17,05:26:06 PM
15569,2015-09-17,05:27:07 PM
15570,2015-09-17,05:29:32 PM
15571,2015-09-17,05:34:06 PM
15572,2015-09-17,05:36:16 PM
15573,2015-09-17,05:45:39 PM
15574,2015-09-17,05:47:51 PM
15575,2015-09-17,06:04:34 PM
15576,2015-09-17,06:12:48 PM
15577,2015-09-17,06:14:07 PM
15578,2015-09-17,06:19:17 PM
15579,2015-09-17,06:31:22 PM
15580,2015-09-17,06:37:23 PM
15581,2015-09-17,06:50:25 PM
15582,2015-09-17,06:54:05 PM
15583,2015-09-17,07:20:45 PM
15584,2015-09-17,07:28:20 PM
15585,2015-09-17,07:30:43 PM
15586,2015-09-17,08:01:15 PM
15587,2015-09-17,08:03:16 PM
15588,2015-09-17,08:15:20 PM
15589,2015-09-17,08:55:52 PM
15590,2015-09-17,09:16:53 PM
15591,2015-09-18,11:42:22 AM
15592,2015-09-18,11:46:12 AM
15593,2015-09-18,11:48:24 AM
15594,2015-09-18,11:49:31 AM
15595,2015-09-18,11:58:27 AM
15596,2015-09-18,12:03:53 PM
15597,2015-09-18,12:16:54 PM
15598,2015-09-18,12:23:28 PM
15599,2015-09-18,12:32:25 PM
15600,2015-09-18,12:33:41 PM
15601,2015-09-18,12:34:57 PM
15602,2015-09-18,12:39:17 PM
15603,2015-09-18,12:46:27 PM
15604,2015-09-18,12:47:42 PM
15605,2015-09-18,01:07:45 PM
15606,2015-09-18,01:11:58 PM
15607,2015-09-18,01:12:30 PM
15608,2015-09-18,01:12:54 PM
15609,2015-09-18,01:16:13 PM
15610,2015-09-18,01:18:37 PM
15611,2015-09-18,01:37:54 PM
15612,2015-09-18,01:44:50 PM
15613,2015-09-18,01:45:37 PM
15614,2015-09-18,01:45:49 PM
15615,2015-09-18,01:50:36 PM
15616,2015-09-18,02:29:58 PM
15617,2015-09-18,03:59:35 PM
15618,2015-09-18,04:04:34 PM
15619,2015-09-18,04:31:49 PM
15620,2015-09-18,04:45:06 PM
15621,2015-09-18,05:07:36 PM
15622,2015-09-18,05:16:37 PM
15623,2015-09-18,05:23:12 PM
15624,2015-09-18,05:25:09 PM
15625,2015-09-18,05:29:44 PM
15626,2015-09-18,05:32:09 PM
15627,2015-09-18,05:46:38 PM
15628,2015-09-18,05:48:07 PM
15629,2015-09-18,05:54:57 PM
15630,2015-09-18,06:03:24 PM
15631,2015-09-18,06:05:21 PM
15632,2015-09-18,06:17:19 PM
15633,2015-09-18,06:20:30 PM
15634,2015-09-18,06:26:09 PM
15635,2015-09-18,06:31:46 PM
15636,2015-09-18,06:34:40 PM
15637,2015-09-18,06:36:53 PM
15638,2015-09-18,06:51:18 PM
15639,2015-09-18,06:57:17 PM
15640,2015-09-18,06:57:58 PM
15641,2015-09-18,07:06:36 PM
15642,2015-09-18,07:21:43 PM
15643,2015-09-18,07:48:24 PM
15644,2015-09-18,07:53:52 PM
15645,2015-09-18,08:01:02 PM
15646,2015-09-18,08:06:28 PM
15647,2015-09-18,08:17:37 PM
15648,2015-09-18,08:21:52 PM
15649,2015-09-18,08:22:20 PM
15650,2015-09-18,08:48:30 PM
15651,2015-09-18,08:50:51 PM
15652,2015-09-18,09:02:28 PM
15653,2015-09-18,09:03:10 PM
15654,2015-09-18,09:08:38 PM
15655,2015-09-18,09:11:24 PM
15656,2015-09-18,09:21:32 PM
15657,2015-09-18,09:37:47 PM
15658,2015-09-18,09:40:38 PM
15659,2015-09-18,09:44:18 PM
15660,2015-09-18,09:50:19 PM
15661,2015-09-18,09:56:04 PM
15662,2015-09-18,10:55:28 PM
15663,2015-09-19,11:32:48 AM
15664,2015-09-19,11:36:18 AM
15665,2015-09-19,11:50:27 AM
15666,2015-09-19,11:51:45 AM
15667,2015-09-19,12:10:26 PM
15668,2015-09-19,12:21:39 PM
15669,2015-09-19,12:32:20 PM
15670,2015-09-19,12:55:11 PM
15671,2015-09-19,12:56:56 PM
15672,2015-09-19,01:09:49 PM
15673,2015-09-19,01:29:29 PM
15674,2015-09-19,02:16:35 PM
15675,2015-09-19,02:29:13 PM
15676,2015-09-19,02:41:41 PM
15677,2015-09-19,03:07:49 PM
15678,2015-09-19,03:21:29 PM
15679,2015-09-19,03:29:48 PM
15680,2015-09-19,03:37:28 PM
15681,2015-09-19,03:58:33 PM
15682,2015-09-19,04:12:16 PM
15683,2015-09-19,04:34:35 PM
15684,2015-09-19,04:39:52 PM
15685,2015-09-19,04:50:46 PM
15686,2015-09-19,05:07:37 PM
15687,2015-09-19,05:25:45 PM
15688,2015-09-19,05:28:54 PM
15689,2015-09-19,05:33:10 PM
15690,2015-09-19,05:46:35 PM
15691,2015-09-19,05:48:05 PM
15692,2015-09-19,05:54:41 PM
15693,2015-09-19,05:59:45 PM
15694,2015-09-19,05:59:47 PM
15695,2015-09-19,06:06:12 PM
15696,2015-09-19,06:08:09 PM
15697,2015-09-19,06:20:15 PM
15698,2015-09-19,06:31:59 PM
15699,2015-09-19,06:36:20 PM
15700,2015-09-19,06:36:58 PM
15701,2015-09-19,06:38:32 PM
15702,2015-09-19,06:49:32 PM
15703,2015-09-19,07:02:13 PM
15704,2015-09-19,07:08:02 PM
15705,2015-09-19,07:20:15 PM
15706,2015-09-19,07:25:16 PM
15707,2015-09-19,07:26:39 PM
15708,2015-09-19,07:44:47 PM
15709,2015-09-19,07:44:59 PM
15710,2015-09-19,07:50:41 PM
15711,2015-09-19,07:55:45 PM
15712,2015-09-19,08:05:41 PM
15713,2015-09-19,08:09:43 PM
15714,2015-09-19,08:30:38 PM
15715,2015-09-19,08:39:19 PM
15716,2015-09-19,09:01:33 PM
15717,2015-09-19,09:02:54 PM
15718,2015-09-19,09:23:31 PM
15719,2015-09-19,09:26:46 PM
15720,2015-09-19,09:51:55 PM
15721,2015-09-19,10:27:51 PM
15722,2015-09-20,11:31:27 AM
15723,2015-09-20,11:42:39 AM
15724,2015-09-20,11:49:37 AM
15725,2015-09-20,11:51:11 AM
15726,2015-09-20,12:13:41 PM
15727,2015-09-20,12:16:44 PM
15728,2015-09-20,12:30:44 PM
15729,2015-09-20,12:42:58 PM
15730,2015-09-20,01:46:52 PM
15731,2015-09-20,01:55:20 PM
15732,2015-09-20,02:07:46 PM
15733,2015-09-20,02:24:04 PM
15734,2015-09-20,02:30:43 PM
15735,2015-09-20,03:02:39 PM
15736,2015-09-20,03:24:26 PM
15737,2015-09-20,03:41:18 PM
15738,2015-09-20,04:07:07 PM
15739,2015-09-20,04:09:37 PM
15740,2015-09-20,04:12:49 PM
15741,2015-09-20,04:20:02 PM
15742,2015-09-20,04:27:44 PM
15743,2015-09-20,04:37:12 PM
15744,2015-09-20,05:01:18 PM
15745,2015-09-20,05:20:37 PM
15746,2015-09-20,05:28:12 PM
15747,2015-09-20,05:29:06 PM
15748,2015-09-20,05:41:29 PM
15749,2015-09-20,05:42:21 PM
15750,2015-09-20,05:52:51 PM
15751,2015-09-20,06:07:35 PM
15752,2015-09-20,06:29:44 PM
15753,2015-09-20,06:32:23 PM
15754,2015-09-20,06:35:45 PM
15755,2015-09-20,06:45:04 PM
15756,2015-09-20,06:51:34 PM
15757,2015-09-20,06:53:12 PM
15758,2015-09-20,06:59:57 PM
15759,2015-09-20,07:33:38 PM
15760,2015-09-20,07:41:29 PM
15761,2015-09-20,07:46:15 PM
15762,2015-09-20,07:51:23 PM
15763,2015-09-20,08:00:24 PM
15764,2015-09-20,08:14:01 PM
15765,2015-09-20,08:56:48 PM
15766,2015-09-20,09:27:32 PM
15767,2015-09-20,09:37:50 PM
15768,2015-09-20,09:53:20 PM
15769,2015-09-20,10:09:57 PM
15770,2015-09-21,11:25:00 AM
15771,2015-09-21,11:38:44 AM
15772,2015-09-21,11:43:14 AM
15773,2015-09-21,11:52:21 AM
15774,2015-09-21,11:53:39 AM
15775,2015-09-21,11:57:01 AM
15776,2015-09-21,11:57:50 AM
15777,2015-09-21,12:23:27 PM
15778,2015-09-21,12:27:49 PM
15779,2015-09-21,12:31:23 PM
15780,2015-09-21,12:34:43 PM
15781,2015-09-21,12:34:53 PM
15782,2015-09-21,12:40:39 PM
15783,2015-09-21,12:51:11 PM
15784,2015-09-21,12:51:25 PM
15785,2015-09-21,12:54:00 PM
15786,2015-09-21,01:19:30 PM
15787,2015-09-21,01:28:14 PM
15788,2015-09-21,01:33:41 PM
15789,2015-09-21,01:34:24 PM
15790,2015-09-21,01:35:40 PM
15791,2015-09-21,02:18:00 PM
15792,2015-09-21,03:26:46 PM
15793,2015-09-21,03:34:48 PM
15794,2015-09-21,04:30:45 PM
15795,2015-09-21,04:33:10 PM
15796,2015-09-21,04:39:51 PM
15797,2015-09-21,04:40:29 PM
15798,2015-09-21,04:40:42 PM
15799,2015-09-21,04:57:34 PM
15800,2015-09-21,05:02:34 PM
15801,2015-09-21,05:14:29 PM
15802,2015-09-21,05:31:57 PM
15803,2015-09-21,05:44:40 PM
15804,2015-09-21,05:48:38 PM
15805,2015-09-21,05:48:57 PM
15806,2015-09-21,05:54:12 PM
15807,2015-09-21,06:00:45 PM
15808,2015-09-21,06:01:42 PM
15809,2015-09-21,06:03:11 PM
15810,2015-09-21,06:08:56 PM
15811,2015-09-21,06:39:47 PM
15812,2015-09-21,07:03:02 PM
15813,2015-09-21,07:07:35 PM
15814,2015-09-21,07:15:25 PM
15815,2015-09-21,07:51:04 PM
15816,2015-09-21,08:19:45 PM
15817,2015-09-21,08:23:42 PM
15818,2015-09-21,08:26:18 PM
15819,2015-09-21,08:27:57 PM
15820,2015-09-21,08:36:53 PM
15821,2015-09-21,08:39:18 PM
15822,2015-09-21,09:21:07 PM
15823,2015-09-21,09:26:37 PM
15824,2015-09-21,09:37:55 PM
15825,2015-09-21,10:13:36 PM
15826,2015-09-21,10:23:06 PM
15827,2015-09-22,11:32:43 AM
15828,2015-09-22,11:36:46 AM
15829,2015-09-22,12:11:12 PM
15830,2015-09-22,12:15:10 PM
15831,2015-09-22,12:35:02 PM
15832,2015-09-22,12:35:17 PM
15833,2015-09-22,12:49:21 PM
15834,2015-09-22,12:57:23 PM
15835,2015-09-22,01:00:31 PM
15836,2015-09-22,01:04:05 PM
15837,2015-09-22,01:15:39 PM
15838,2015-09-22,01:18:06 PM
15839,2015-09-22,01:39:12 PM
15840,2015-09-22,01:58:37 PM
15841,2015-09-22,02:04:46 PM
15842,2015-09-22,02:13:46 PM
15843,2015-09-22,02:16:27 PM
15844,2015-09-22,02:23:01 PM
15845,2015-09-22,02:50:31 PM
15846,2015-09-22,02:59:09 PM
15847,2015-09-22,03:25:43 PM
15848,2015-09-22,03:32:13 PM
15849,2015-09-22,04:08:31 PM
15850,2015-09-22,04:10:03 PM
15851,2015-09-22,04:12:53 PM
15852,2015-09-22,04:17:56 PM
15853,2015-09-22,04:21:17 PM
15854,2015-09-22,04:22:45 PM
15855,2015-09-22,04:33:05 PM
15856,2015-09-22,04:46:02 PM
15857,2015-09-22,04:46:39 PM
15858,2015-09-22,04:47:25 PM
15859,2015-09-22,04:51:57 PM
15860,2015-09-22,04:59:35 PM
15861,2015-09-22,06:01:51 PM
15862,2015-09-22,06:12:53 PM
15863,2015-09-22,06:13:51 PM
15864,2015-09-22,06:44:00 PM
15865,2015-09-22,06:46:11 PM
15866,2015-09-22,07:01:29 PM
15867,2015-09-22,07:06:57 PM
15868,2015-09-22,07:24:31 PM
15869,2015-09-22,07:28:15 PM
15870,2015-09-22,07:28:21 PM
15871,2015-09-22,07:51:47 PM
15872,2015-09-22,08:05:40 PM
15873,2015-09-22,08:19:17 PM
15874,2015-09-22,08:26:26 PM
15875,2015-09-22,08:32:57 PM
15876,2015-09-22,08:47:18 PM
15877,2015-09-22,08:59:28 PM
15878,2015-09-22,09:03:29 PM
15879,2015-09-22,09:06:10 PM
15880,2015-09-22,09:15:55 PM
15881,2015-09-23,11:18:30 AM
15882,2015-09-23,11:24:03 AM
15883,2015-09-23,11:40:33 AM
15884,2015-09-23,11:42:00 AM
15885,2015-09-23,11:45:28 AM
15886,2015-09-23,11:55:35 AM
15887,2015-09-23,12:09:53 PM
15888,2015-09-23,12:11:09 PM
15889,2015-09-23,12:18:29 PM
15890,2015-09-23,12:24:42 PM
15891,2015-09-23,12:30:12 PM
15892,2015-09-23,12:40:54 PM
15893,2015-09-23,12:42:00 PM
15894,2015-09-23,12:56:52 PM
15895,2015-09-23,01:03:35 PM
15896,2015-09-23,01:12:48 PM
15897,2015-09-23,01:18:47 PM
15898,2015-09-23,01:31:40 PM
15899,2015-09-23,01:55:15 PM
15900,2015-09-23,01:58:42 PM
15901,2015-09-23,01:58:48 PM
15902,2015-09-23,03:14:11 PM
15903,2015-09-23,03:16:46 PM
15904,2015-09-23,03:17:18 PM
15905,2015-09-23,03:20:27 PM
15906,2015-09-23,04:01:04 PM
15907,2015-09-23,04:03:21 PM
15908,2015-09-23,04:12:22 PM
15909,2015-09-23,04:33:37 PM
15910,2015-09-23,04:33:57 PM
15911,2015-09-23,04:34:56 PM
15912,2015-09-23,04:40:17 PM
15913,2015-09-23,04:56:05 PM
15914,2015-09-23,04:56:22 PM
15915,2015-09-23,05:17:23 PM
15916,2015-09-23,05:21:19 PM
15917,2015-09-23,05:24:43 PM
15918,2015-09-23,05:33:08 PM
15919,2015-09-23,05:37:59 PM
15920,2015-09-23,05:59:49 PM
15921,2015-09-23,06:01:10 PM
15922,2015-09-23,06:21:04 PM
15923,2015-09-23,06:21:21 PM
15924,2015-09-23,06:41:14 PM
15925,2015-09-23,06:53:38 PM
15926,2015-09-23,06:56:22 PM
15927,2015-09-23,07:18:00 PM
15928,2015-09-23,07:32:11 PM
15929,2015-09-23,07:34:08 PM
15930,2015-09-23,07:47:07 PM
15931,2015-09-23,07:54:23 PM
15932,2015-09-23,08:05:30 PM
15933,2015-09-23,08:09:17 PM
15934,2015-09-23,08:16:02 PM
15935,2015-09-23,08:44:39 PM
15936,2015-09-23,08:45:29 PM
15937,2015-09-23,09:17:07 PM
15938,2015-09-23,09:18:15 PM
15939,2015-09-23,09:54:13 PM
15940,2015-09-23,10:03:18 PM
15941,2015-09-26,11:48:15 AM
15942,2015-09-26,11:50:47 AM
15943,2015-09-26,12:36:56 PM
15944,2015-09-26,12:40:39 PM
15945,2015-09-26,12:46:10 PM
15946,2015-09-26,12:47:25 PM
15947,2015-09-26,12:57:13 PM
15948,2015-09-26,01:33:59 PM
15949,2015-09-26,01:35:05 PM
15950,2015-09-26,02:02:54 PM
15951,2015-09-26,02:03:50 PM
15952,2015-09-26,02:05:29 PM
15953,2015-09-26,02:27:37 PM
15954,2015-09-26,02:55:47 PM
15955,2015-09-26,02:59:41 PM
15956,2015-09-26,03:21:52 PM
15957,2015-09-26,03:26:58 PM
15958,2015-09-26,03:30:41 PM
15959,2015-09-26,03:47:18 PM
15960,2015-09-26,04:05:07 PM
15961,2015-09-26,04:27:55 PM
15962,2015-09-26,04:44:22 PM
15963,2015-09-26,04:57:47 PM
15964,2015-09-26,05:40:48 PM
15965,2015-09-26,05:57:55 PM
15966,2015-09-26,06:04:46 PM
15967,2015-09-26,06:09:45 PM
15968,2015-09-26,06:11:02 PM
15969,2015-09-26,06:17:16 PM
15970,2015-09-26,06:18:57 PM
15971,2015-09-26,06:25:36 PM
15972,2015-09-26,06:39:54 PM
15973,2015-09-26,07:16:45 PM
15974,2015-09-26,07:29:10 PM
15975,2015-09-26,07:37:15 PM
15976,2015-09-26,07:40:10 PM
15977,2015-09-26,07:42:11 PM
15978,2015-09-26,07:42:46 PM
15979,2015-09-26,07:53:10 PM
15980,2015-09-26,08:02:35 PM
15981,2015-09-26,08:04:06 PM
15982,2015-09-26,08:08:08 PM
15983,2015-09-26,08:12:34 PM
15984,2015-09-26,08:20:39 PM
15985,2015-09-26,08:25:42 PM
15986,2015-09-26,08:28:41 PM
15987,2015-09-26,08:42:18 PM
15988,2015-09-26,08:48:17 PM
15989,2015-09-26,09:24:12 PM
15990,2015-09-26,09:42:23 PM
15991,2015-09-26,09:45:34 PM
15992,2015-09-26,09:48:40 PM
15993,2015-09-26,09:52:33 PM
15994,2015-09-26,09:57:13 PM
15995,2015-09-26,10:10:47 PM
15996,2015-09-26,10:25:38 PM
15997,2015-09-27,11:53:21 AM
15998,2015-09-27,11:58:40 AM
15999,2015-09-27,12:16:19 PM
16000,2015-09-27,12:19:01 PM
16001,2015-09-27,12:56:37 PM
16002,2015-09-27,01:01:46 PM
16003,2015-09-27,01:04:27 PM
16004,2015-09-27,01:07:33 PM
16005,2015-09-27,01:09:49 PM
16006,2015-09-27,01:17:26 PM
16007,2015-09-27,01:20:27 PM
16008,2015-09-27,01:26:55 PM
16009,2015-09-27,01:36:40 PM
16010,2015-09-27,01:40:41 PM
16011,2015-09-27,01:48:24 PM
16012,2015-09-27,01:52:19 PM
16013,2015-09-27,01:59:05 PM
16014,2015-09-27,03:04:47 PM
16015,2015-09-27,03:12:38 PM
16016,2015-09-27,03:24:15 PM
16017,2015-09-27,03:43:08 PM
16018,2015-09-27,03:54:25 PM
16019,2015-09-27,03:58:56 PM
16020,2015-09-27,03:59:50 PM
16021,2015-09-27,04:12:10 PM
16022,2015-09-27,04:23:44 PM
16023,2015-09-27,04:27:27 PM
16024,2015-09-27,05:08:33 PM
16025,2015-09-27,05:13:39 PM
16026,2015-09-27,05:14:43 PM
16027,2015-09-27,05:17:47 PM
16028,2015-09-27,05:21:51 PM
16029,2015-09-27,05:31:03 PM
16030,2015-09-27,05:35:13 PM
16031,2015-09-27,05:37:48 PM
16032,2015-09-27,05:56:34 PM
16033,2015-09-27,05:57:29 PM
16034,2015-09-27,06:25:50 PM
16035,2015-09-27,06:46:40 PM
16036,2015-09-27,07:06:30 PM
16037,2015-09-27,07:17:27 PM
16038,2015-09-27,07:21:41 PM
16039,2015-09-27,07:22:09 PM
16040,2015-09-27,07:28:05 PM
16041,2015-09-27,07:32:09 PM
16042,2015-09-27,07:42:06 PM
16043,2015-09-27,07:58:52 PM
16044,2015-09-27,08:05:01 PM
16045,2015-09-27,08:12:32 PM
16046,2015-09-27,08:14:14 PM
16047,2015-09-27,08:40:20 PM
16048,2015-09-27,08:47:50 PM
16049,2015-09-27,08:47:53 PM
16050,2015-09-27,08:56:33 PM
16051,2015-09-27,08:58:37 PM
16052,2015-09-27,09:01:07 PM
16053,2015-09-27,09:15:19 PM
16054,2015-09-27,09:25:08 PM
16055,2015-09-27,09:29:35 PM
16056,2015-09-27,09:49:33 PM
16057,2015-09-27,10:09:46 PM
16058,2015-09-28,11:15:07 AM
16059,2015-09-28,11:17:19 AM
16060,2015-09-28,11:39:44 AM
16061,2015-09-28,11:40:53 AM
16062,2015-09-28,11:42:38 AM
16063,2015-09-28,12:03:40 PM
16064,2015-09-28,12:13:55 PM
16065,2015-09-28,12:23:17 PM
16066,2015-09-28,12:29:45 PM
16067,2015-09-28,12:43:31 PM
16068,2015-09-28,12:48:21 PM
16069,2015-09-28,01:11:19 PM
16070,2015-09-28,01:15:06 PM
16071,2015-09-28,01:18:13 PM
16072,2015-09-28,01:36:24 PM
16073,2015-09-28,01:44:34 PM
16074,2015-09-28,01:50:11 PM
16075,2015-09-28,02:06:18 PM
16076,2015-09-28,02:43:00 PM
16077,2015-09-28,03:04:54 PM
16078,2015-09-28,03:15:12 PM
16079,2015-09-28,03:33:21 PM
16080,2015-09-28,03:35:09 PM
16081,2015-09-28,03:40:49 PM
16082,2015-09-28,03:52:55 PM
16083,2015-09-28,03:58:18 PM
16084,2015-09-28,03:59:06 PM
16085,2015-09-28,04:09:56 PM
16086,2015-09-28,04:16:34 PM
16087,2015-09-28,04:18:38 PM
16088,2015-09-28,04:21:19 PM
16089,2015-09-28,05:07:10 PM
16090,2015-09-28,05:11:16 PM
16091,2015-09-28,05:38:38 PM
16092,2015-09-28,05:42:19 PM
16093,2015-09-28,05:43:45 PM
16094,2015-09-28,05:49:39 PM
16095,2015-09-28,06:10:43 PM
16096,2015-09-28,06:16:20 PM
16097,2015-09-28,06:17:50 PM
16098,2015-09-28,06:35:23 PM
16099,2015-09-28,06:35:48 PM
16100,2015-09-28,06:39:55 PM
16101,2015-09-28,06:40:34 PM
16102,2015-09-28,07:14:35 PM
16103,2015-09-28,07:17:00 PM
16104,2015-09-28,07:22:27 PM
16105,2015-09-28,07:26:49 PM
16106,2015-09-28,07:33:30 PM
16107,2015-09-28,07:42:32 PM
16108,2015-09-28,07:47:32 PM
16109,2015-09-28,09:07:56 PM
16110,2015-09-28,09:59:21 PM
16111,2015-09-29,11:24:00 AM
16112,2015-09-29,11:34:06 AM
16113,2015-09-29,11:41:43 AM
16114,2015-09-29,11:44:46 AM
16115,2015-09-29,11:52:59 AM
16116,2015-09-29,11:59:47 AM
16117,2015-09-29,12:04:42 PM
16118,2015-09-29,12:05:34 PM
16119,2015-09-29,12:25:02 PM
16120,2015-09-29,12:28:01 PM
16121,2015-09-29,12:38:49 PM
16122,2015-09-29,12:41:22 PM
16123,2015-09-29,12:46:27 PM
16124,2015-09-29,01:03:48 PM
16125,2015-09-29,01:15:28 PM
16126,2015-09-29,01:16:52 PM
16127,2015-09-29,01:19:39 PM
16128,2015-09-29,01:38:03 PM
16129,2015-09-29,01:47:06 PM
16130,2015-09-29,01:58:42 PM
16131,2015-09-29,02:31:05 PM
16132,2015-09-29,02:32:36 PM
16133,2015-09-29,02:54:46 PM
16134,2015-09-29,02:59:48 PM
16135,2015-09-29,03:19:12 PM
16136,2015-09-29,03:34:57 PM
16137,2015-09-29,03:36:34 PM
16138,2015-09-29,03:45:30 PM
16139,2015-09-29,03:46:08 PM
16140,2015-09-29,04:18:30 PM
16141,2015-09-29,04:18:45 PM
16142,2015-09-29,04:26:49 PM
16143,2015-09-29,04:33:32 PM
16144,2015-09-29,04:51:34 PM
16145,2015-09-29,04:54:17 PM
16146,2015-09-29,04:55:00 PM
16147,2015-09-29,05:23:14 PM
16148,2015-09-29,05:32:30 PM
16149,2015-09-29,05:40:02 PM
16150,2015-09-29,05:44:37 PM
16151,2015-09-29,06:09:15 PM
16152,2015-09-29,06:18:17 PM
16153,2015-09-29,06:22:47 PM
16154,2015-09-29,06:23:48 PM
16155,2015-09-29,06:24:04 PM
16156,2015-09-29,06:26:31 PM
16157,2015-09-29,06:33:43 PM
16158,2015-09-29,06:50:13 PM
16159,2015-09-29,07:00:35 PM
16160,2015-09-29,08:10:52 PM
16161,2015-09-29,08:11:54 PM
16162,2015-09-29,08:37:28 PM
16163,2015-09-29,08:37:31 PM
16164,2015-09-29,08:43:59 PM
16165,2015-09-29,09:05:44 PM
16166,2015-09-29,09:44:11 PM
16167,2015-09-29,09:45:37 PM
16168,2015-09-29,09:57:37 PM
16169,2015-09-29,10:01:29 PM
16170,2015-09-29,10:20:44 PM
16171,2015-09-30,11:32:15 AM
16172,2015-09-30,11:40:20 AM
16173,2015-09-30,11:47:37 AM
16174,2015-09-30,11:51:37 AM
16175,2015-09-30,11:52:43 AM
16176,2015-09-30,11:57:29 AM
16177,2015-09-30,12:04:03 PM
16178,2015-09-30,12:30:03 PM
16179,2015-09-30,12:34:20 PM
16180,2015-09-30,12:49:26 PM
16181,2015-09-30,12:51:18 PM
16182,2015-09-30,01:04:09 PM
16183,2015-09-30,01:05:11 PM
16184,2015-09-30,01:13:20 PM
16185,2015-09-30,01:16:39 PM
16186,2015-09-30,01:30:56 PM
16187,2015-09-30,01:42:13 PM
16188,2015-09-30,01:42:47 PM
16189,2015-09-30,01:45:27 PM
16190,2015-09-30,01:51:42 PM
16191,2015-09-30,02:35:42 PM
16192,2015-09-30,03:08:42 PM
16193,2015-09-30,03:16:18 PM
16194,2015-09-30,03:27:39 PM
16195,2015-09-30,03:44:51 PM
16196,2015-09-30,03:45:49 PM
16197,2015-09-30,04:02:31 PM
16198,2015-09-30,04:08:19 PM
16199,2015-09-30,04:11:25 PM
16200,2015-09-30,04:14:09 PM
16201,2015-09-30,04:23:55 PM
16202,2015-09-30,04:25:53 PM
16203,2015-09-30,04:35:23 PM
16204,2015-09-30,05:01:53 PM
16205,2015-09-30,05:12:17 PM
16206,2015-09-30,05:13:45 PM
16207,2015-09-30,05:21:56 PM
16208,2015-09-30,05:24:38 PM
16209,2015-09-30,05:24:57 PM
16210,2015-09-30,05:25:30 PM
16211,2015-09-30,05:47:14 PM
16212,2015-09-30,05:53:09 PM
16213,2015-09-30,05:53:30 PM
16214,2015-09-30,06:24:13 PM
16215,2015-09-30,06:52:47 PM
16216,2015-09-30,06:58:43 PM
16217,2015-09-30,06:59:23 PM
16218,2015-09-30,07:10:02 PM
16219,2015-09-30,07:27:35 PM
16220,2015-09-30,07:28:11 PM
16221,2015-09-30,07:46:21 PM
